,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
717,717,81.0,2.0,1.0,4,0.0,0.5,0.0,0.0,0.0,0.0,166.0,0.5724138021469116,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.5724138021469116,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,81.0,65.0,16.0
718,718,72.0,2.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,166.5,0.5741379261016846,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.5741379261016846,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
719,719,69.0,3.0,0.5,4,0.0,1.0,0.0,0.0,0.0,0.0,167.0,0.5758620500564575,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.5758620500564575,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,84.0,69.0,15.0
720,720,84.0,3.0,1.0,4,0.0,0.5,0.0,0.0,0.0,0.0,167.0,0.5758620500564575,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.5758620500564575,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,84.0,69.0,15.0
721,721,72.0,3.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,167.5,0.5775862336158752,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.5775862336158752,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
722,722,67.0,0.0,0.5,4,0.0,1.5,0.0,0.0,0.0,0.0,168.0,0.5793103575706482,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.5793103575706482,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,76.0,67.0,9.0
723,723,76.0,0.0,1.5,4,0.0,0.5,0.0,0.0,0.0,0.0,168.0,0.5793103575706482,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.5793103575706482,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,76.0,67.0,9.0
724,724,72.0,0.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,168.5,0.5810344815254211,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.5810344815254211,0.25,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
725,725,70.0,1.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,169.0,0.5827586054801941,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.5827586054801941,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0
726,726,72.0,1.5,0.5,4,0.0,0.25,0.0,0.0,0.0,0.0,169.5,0.584482729434967,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.584482729434967,0.75,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,77.0,72.0,5.0
727,727,77.0,1.5,0.25,4,0.0,0.5,0.0,0.0,0.0,0.0,169.5,0.584482729434967,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.584482729434967,0.75,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,77.0,72.0,5.0
728,728,79.0,1.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,169.75,0.5853448510169983,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.5853448510169983,0.875,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
729,729,65.0,2.0,0.5,4,0.0,1.0,0.0,0.0,0.0,0.0,170.0,0.5862069129943848,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.5862069129943848,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,77.0,65.0,12.0
730,730,77.0,2.0,1.0,4,0.0,0.5,0.0,0.0,0.0,0.0,170.0,0.5862069129943848,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.5862069129943848,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,77.0,65.0,12.0
731,731,72.0,2.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,170.5,0.5879310369491577,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.5879310369491577,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
732,732,69.0,3.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,171.0,0.5896551609039307,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.5896551609039307,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
733,733,72.0,3.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,171.5,0.5913792848587036,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.5913792848587036,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
734,734,65.0,0.0,0.5,4,0.0,2.0,0.0,0.0,0.0,0.0,172.0,0.5931034684181213,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.5931034684181213,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,86.0,65.0,21.0
735,735,86.0,0.0,2.0,4,0.0,0.5,0.0,0.0,0.0,0.0,172.0,0.5931034684181213,0.6771653543307087,0.45855291710583423,0.3105161485913523,0.5931034684181213,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,86.0,65.0,21.0
736,736,74.0,0.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,172.5,0.5948275923728943,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.5948275923728943,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
737,737,70.0,1.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,173.0,0.5965517163276672,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.5965517163276672,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0
738,738,74.0,1.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,173.5,0.5982758402824402,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.5982758402824402,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
739,739,65.0,2.0,0.5,4,0.0,1.0,0.0,0.0,0.0,0.0,174.0,0.6000000238418579,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,84.0,65.0,19.0
740,740,84.0,2.0,1.0,4,0.0,0.5,0.0,0.0,0.0,0.0,174.0,0.6000000238418579,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,84.0,65.0,19.0
741,741,72.0,2.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,174.5,0.6017241477966309,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.6017241477966309,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
742,742,69.0,3.0,0.5,4,0.0,1.0,0.0,0.0,0.0,0.0,175.0,0.6034482717514038,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.6034482717514038,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,89.0,69.0,20.0
743,743,89.0,3.0,1.0,4,0.0,0.5,0.0,0.0,0.0,0.0,175.0,0.6034482717514038,0.7007874015748031,0.49110298220596443,0.34415878280575457,0.6034482717514038,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,89.0,69.0,20.0
744,744,72.0,3.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,175.5,0.6051723957061768,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.6051723957061768,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
745,745,64.0,0.0,0.5,4,0.0,1.0,0.0,0.0,0.0,0.0,176.0,0.6068965792655945,0.5039370078740157,0.25395250790501583,0.127976066975756,0.6068965792655945,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,84.0,64.0,20.0
746,746,84.0,0.0,1.0,4,0.0,0.5,0.0,0.0,0.0,0.0,176.0,0.6068965792655945,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.6068965792655945,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,84.0,64.0,20.0
747,747,72.0,0.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,176.5,0.6086207032203674,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.6086207032203674,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
748,748,67.0,1.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,177.0,0.6103448271751404,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.6103448271751404,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,82.0,67.0,15.0
749,749,82.0,1.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,177.0,0.6103448271751404,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.6103448271751404,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,82.0,67.0,15.0
750,750,72.0,1.5,0.5,4,0.0,0.25,0.0,0.0,0.0,0.0,177.5,0.6120689511299133,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.6120689511299133,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,81.0,72.0,9.0
751,751,81.0,1.5,0.25,4,0.0,0.5,0.0,0.0,0.0,0.0,177.5,0.6120689511299133,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.6120689511299133,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,81.0,72.0,9.0
752,752,82.0,1.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,177.75,0.6129310131072998,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.6129310131072998,0.75,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,0.0
753,753,65.0,2.0,0.5,4,0.0,1.0,0.0,0.0,0.0,0.0,178.0,0.6137930750846863,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.6137930750846863,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,81.0,65.0,16.0
754,754,81.0,2.0,1.0,4,0.0,0.5,0.0,0.0,0.0,0.0,178.0,0.6137930750846863,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.6137930750846863,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,81.0,65.0,16.0
755,755,72.0,2.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,178.5,0.615517258644104,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.615517258644104,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
756,756,69.0,3.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,179.0,0.617241382598877,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.617241382598877,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
757,757,72.0,3.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,179.5,0.6189655065536499,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.6189655065536499,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
758,758,70.0,0.0,1.0,4,0.0,0.5,0.0,0.0,0.0,0.0,180.0,0.6206896305084229,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.6206896305084229,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,74.0,70.0,4.0
759,759,74.0,0.0,0.5,4,0.0,1.0,0.0,0.0,0.0,0.0,180.0,0.6206896305084229,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.6206896305084229,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0,70.0,4.0
760,760,76.0,0.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,180.5,0.6224138140678406,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.6224138140678406,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
761,761,77.0,0.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,180.75,0.623275876045227,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.623275876045227,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
762,762,79.0,1.0,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,181.0,0.6241379380226135,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.6241379380226135,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
763,763,81.0,1.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,181.25,0.625,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
764,764,82.0,1.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,181.5,0.6258620619773865,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.6258620619773865,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,0.0
765,765,84.0,1.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,181.75,0.626724123954773,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.626724123954773,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0
766,766,86.0,2.0,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,182.0,0.6275861859321594,0.6771653543307087,0.45855291710583423,0.3105161485913523,0.6275861859321594,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,86.0,0.0
767,767,84.0,2.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,182.25,0.6284482479095459,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.6284482479095459,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0
768,768,82.0,2.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,182.5,0.6293103694915771,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.6293103694915771,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,0.0
769,769,81.0,2.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,182.75,0.6301724314689636,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.6301724314689636,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
770,770,58.0,3.0,1.0,4,0.0,0.25,0.0,0.0,0.0,0.0,183.0,0.6310344934463501,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.6310344934463501,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,79.0,58.0,21.0
771,771,65.0,3.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,183.0,0.6310344934463501,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.6310344934463501,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,79.0,58.0,21.0
772,772,79.0,3.0,0.25,4,0.0,1.0,0.0,0.0,0.0,0.0,183.0,0.6310344934463501,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.6310344934463501,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,79.0,58.0,21.0
773,773,77.0,3.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,183.25,0.6318965554237366,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.6318965554237366,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
774,774,76.0,3.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,183.5,0.632758617401123,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.632758617401123,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
775,775,74.0,3.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,183.75,0.6336206793785095,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.6336206793785095,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
776,776,57.0,0.0,1.0,4,0.0,0.5,0.0,0.0,0.0,0.0,184.0,0.634482741355896,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.634482741355896,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,72.0,57.0,15.0
777,777,65.0,0.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,184.0,0.634482741355896,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.634482741355896,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,72.0,57.0,15.0
778,778,72.0,0.0,0.5,4,0.0,1.0,0.0,0.0,0.0,0.0,184.0,0.634482741355896,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.634482741355896,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,72.0,57.0,15.0
779,779,74.0,0.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,184.5,0.6362069249153137,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.6362069249153137,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
780,780,76.0,0.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,184.75,0.6370689868927002,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.6370689868927002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
781,781,77.0,1.0,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,185.0,0.6379310488700867,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.6379310488700867,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
782,782,79.0,1.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,185.25,0.6387931108474731,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.6387931108474731,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
783,783,81.0,1.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,185.5,0.6396551728248596,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.6396551728248596,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
