,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.fff,loudness_direction_basis.f,loudness_direction_basis.p,loudness_direction_basis.loudness_incr,loudness_direction_basis.pp,loudness_direction_basis.fp,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,tempo_direction_basis.allegro,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
1909,1909,62.0,0.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,656.0,0.8913043737411499,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.8913043737411499,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,71.0,55.0,16.0
1910,1910,65.0,0.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,656.0,0.8913043737411499,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.8913043737411499,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,71.0,55.0,16.0
1911,1911,71.0,0.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,656.0,0.8913043737411499,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.8913043737411499,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,71.0,55.0,16.0
1912,1912,77.0,1.0,0.33333334,4,1.0,0.33333333333325754,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,657.0,0.8926630616188049,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.8926630616188049,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
1913,1913,76.0,1.33331298828125,0.33333334,4,0.0,0.33333333333337123,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,657.3333129882812,0.8931159377098083,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.8931159377098083,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
1914,1914,79.0,1.66668701171875,0.33333334,4,1.0,0.33333333333337123,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,657.6666870117188,0.8935688734054565,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.8935688734054565,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
1915,1915,77.0,2.0,0.33333334,4,1.0,0.33333333333325754,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,658.0,0.89402174949646,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.89402174949646,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
1916,1916,75.0,2.33331298828125,0.33333334,4,0.0,0.33333333333337123,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,658.3333129882812,0.8944746255874634,0.5905511811023622,0.348750697501395,0.20595513631972145,0.8944746255874634,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0
1917,1917,74.0,2.66668701171875,0.33333334,4,1.0,0.33333333333337123,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,658.6666870117188,0.8949275612831116,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.8949275612831116,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
1918,1918,55.0,3.0,1.0,4,0.0,0.33333333333325754,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,659.0,0.895380437374115,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.895380437374115,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,72.0,55.0,17.0
1919,1919,62.0,3.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,659.0,0.895380437374115,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.895380437374115,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,72.0,55.0,17.0
1920,1920,65.0,3.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,659.0,0.895380437374115,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.895380437374115,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,72.0,55.0,17.0
1921,1921,72.0,3.0,0.33333334,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,659.0,0.895380437374115,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.895380437374115,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,72.0,55.0,17.0
1922,1922,71.0,3.33331298828125,0.33333334,4,0.0,0.33333333333337123,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,659.3333129882812,0.8958333134651184,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.8958333134651184,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0
1923,1923,74.0,3.66668701171875,0.33333334,4,0.0,0.33333333333337123,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,659.6666870117188,0.8962862491607666,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.8962862491607666,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
1924,1924,60.0,0.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,660.0,0.89673912525177,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.89673912525177,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,72.0,60.0,12.0
1925,1925,63.0,0.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,660.0,0.89673912525177,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.89673912525177,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,72.0,60.0,12.0
1926,1926,72.0,0.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,660.0,0.89673912525177,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.89673912525177,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,72.0,60.0,12.0
1927,1927,79.0,1.0,0.33333334,4,1.0,0.33333333333325754,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,661.0,0.898097813129425,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.898097813129425,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
1928,1928,78.0,1.33331298828125,0.33333334,4,0.0,0.33333333333337123,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,661.3333129882812,0.8985506892204285,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.8985506892204285,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,0.0
1929,1929,80.0,1.66668701171875,0.33333334,4,1.0,0.33333333333337123,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,661.6666870117188,0.8990036249160767,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.8990036249160767,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,0.0
1930,1930,79.0,2.0,0.33333334,4,1.0,0.33333333333325754,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,662.0,0.8994565010070801,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.8994565010070801,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
1931,1931,77.0,2.33331298828125,0.33333334,4,0.0,0.33333333333337123,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,662.3333129882812,0.8999093770980835,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.8999093770980835,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
1932,1932,75.0,2.66668701171875,0.33333334,4,1.0,0.33333333333337123,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,662.6666870117188,0.9003623723983765,0.5905511811023622,0.348750697501395,0.20595513631972145,0.9003623723983765,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0
1933,1933,48.0,3.0,1.0,4,0.0,0.33333333333325754,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,663.0,0.9008151888847351,0.3779527559055118,0.1428482856965714,0.05398990325539706,0.9008151888847351,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,74.0,48.0,26.0
1934,1934,51.0,3.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,663.0,0.9008151888847351,0.4015748031496063,0.16126232252464506,0.06475888542328266,0.9008151888847351,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,74.0,48.0,26.0
1935,1935,74.0,3.0,0.33333334,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,663.0,0.9008151888847351,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.9008151888847351,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,74.0,48.0,26.0
1936,1936,75.0,3.33331298828125,0.33333334,4,0.0,0.33333333333337123,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,663.3333129882812,0.9012680649757385,0.5905511811023622,0.348750697501395,0.20595513631972145,0.9012680649757385,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0
1937,1937,72.0,3.66668701171875,0.33333334,4,1.0,0.33333333333337123,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,663.6666870117188,0.9017210602760315,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.9017210602760315,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
1938,1938,43.0,0.0,4.0,4,0.0,0.33333333333325754,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,664.0,0.9021739363670349,0.33858267716535434,0.11463822927645856,0.03881451857391904,0.9021739363670349,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,80.0,43.0,37.0
1939,1939,47.0,0.0,4.0,4,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,664.0,0.9021739363670349,0.3700787401574803,0.13695827391654783,0.05068534546517912,0.9021739363670349,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,80.0,43.0,37.0
1940,1940,50.0,0.0,4.0,4,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,664.0,0.9021739363670349,0.3937007874015748,0.15500031000062,0.06102374409473228,0.9021739363670349,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,80.0,43.0,37.0
1941,1941,53.0,0.0,4.0,4,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,664.0,0.9021739363670349,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.9021739363670349,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,3.0,80.0,43.0,37.0
1942,1942,80.0,0.0,0.33333334,4,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,664.0,0.9021739363670349,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.9021739363670349,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,80.0,43.0,37.0
1943,1943,79.0,0.33331298828125,0.33333334,4,0.0,0.33333333333337123,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,664.3333129882812,0.9026268124580383,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.9026268124580383,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
1944,1944,77.0,0.66668701171875,0.33333334,4,1.0,0.33333333333337123,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,664.6666870117188,0.9030797481536865,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.9030797481536865,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
1945,1945,75.0,1.0,0.33333334,4,1.0,0.33333333333325754,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,665.0,0.9035326242446899,0.5905511811023622,0.348750697501395,0.20595513631972145,0.9035326242446899,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0
1946,1946,74.0,1.33331298828125,0.33333334,4,0.0,0.33333333333337123,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,665.3333129882812,0.9039855003356934,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.9039855003356934,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
1947,1947,72.0,1.66668701171875,0.33333334,4,1.0,0.33333333333337123,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,665.6666870117188,0.9044384360313416,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.9044384360313416,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
1948,1948,71.0,2.0,0.33333334,4,1.0,0.33333333333325754,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,666.0,0.904891312122345,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.904891312122345,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0
1949,1949,68.0,2.33331298828125,0.33333334,4,0.0,0.33333333333337123,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,666.3333129882812,0.9053441882133484,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.9053441882133484,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,68.0,0.0
1950,1950,67.0,2.66668701171875,0.33333334,4,1.0,0.33333333333337123,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,666.6666870117188,0.9057971239089966,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.9057971239089966,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
1951,1951,65.0,3.0,0.33333334,4,1.0,0.33333333333325754,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,667.0,0.90625,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.90625,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
1952,1952,63.0,3.33331298828125,0.33333334,4,0.0,0.33333333333337123,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,667.3333129882812,0.9067028760910034,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.9067028760910034,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.0
1953,1953,62.0,3.66668701171875,0.33333334,4,0.0,0.33333333333337123,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,667.6666870117188,0.9071558117866516,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.9071558117866516,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
1954,1954,36.0,0.0,2.0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,668.0,0.907608687877655,0.28346456692913385,0.08035216070432141,0.022776990435870635,0.907608687877655,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,60.0,36.0,24.0
1955,1955,48.0,0.0,2.0,4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,668.0,0.907608687877655,0.3779527559055118,0.1428482856965714,0.05398990325539706,0.907608687877655,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,60.0,36.0,24.0
1956,1956,60.0,0.0,1.0,4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,668.0,0.907608687877655,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.907608687877655,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,60.0,36.0,24.0
1957,1957,39.0,2.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,670.0,0.9103260636329651,0.30708661417322836,0.09430218860437721,0.028958939807643396,0.9103260636329651,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,51.0,39.0,12.0
1958,1958,51.0,2.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,670.0,0.9103260636329651,0.4015748031496063,0.16126232252464506,0.06475888542328266,0.9103260636329651,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,51.0,39.0,12.0
1959,1959,43.0,3.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,671.0,0.9116848111152649,0.33858267716535434,0.11463822927645856,0.03881451857391904,0.9116848111152649,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,55.0,43.0,12.0
1960,1960,55.0,3.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,671.0,0.9116848111152649,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.9116848111152649,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,55.0,43.0,12.0
1961,1961,48.0,0.0,1.0,4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,672.0,0.9130434989929199,0.3779527559055118,0.1428482856965714,0.05398990325539706,0.9130434989929199,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,72.0,48.0,24.0
1962,1962,60.0,0.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,672.0,0.9130434989929199,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.9130434989929199,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,72.0,48.0,24.0
1963,1963,72.0,0.0,2.0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,672.0,0.9130434989929199,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.9130434989929199,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,72.0,48.0,24.0
1964,1964,51.0,1.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,673.0,0.914402186870575,0.4015748031496063,0.16126232252464506,0.06475888542328266,0.914402186870575,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,63.0,51.0,12.0
